"object_type","download_datetime","raw_value_____typename","raw_value__rest_id","raw_value__has_birdwatch_notes","raw_value__core__user_results__result_____typename","raw_value__core__user_results__result__id","raw_value__core__user_results__result__rest_id","raw_value__core__user_results__result__legacy__created_at","raw_value__core__user_results__result__legacy__default_profile","raw_value__core__user_results__result__legacy__default_profile_image","raw_value__core__user_results__result__legacy__description","raw_value__core__user_results__result__legacy__entities__description__urls__display_url","raw_value__core__user_results__result__legacy__entities__description__urls__expanded_url","raw_value__core__user_results__result__legacy__entities__description__urls__url","raw_value__core__user_results__result__legacy__entities__description__urls__indices__001","raw_value__core__user_results__result__legacy__entities__description__urls__indices__002","raw_value__core__user_results__result__legacy__entities__url__urls__display_url","raw_value__core__user_results__result__legacy__entities__url__urls__expanded_url","raw_value__core__user_results__result__legacy__entities__url__urls__url","raw_value__core__user_results__result__legacy__entities__url__urls__indices__001","raw_value__core__user_results__result__legacy__entities__url__urls__indices__002","raw_value__core__user_results__result__legacy__fast_followers_count","raw_value__core__user_results__result__legacy__favourites_count","raw_value__core__user_results__result__legacy__followers_count","raw_value__core__user_results__result__legacy__friends_count","raw_value__core__user_results__result__legacy__has_custom_timelines","raw_value__core__user_results__result__legacy__is_translator","raw_value__core__user_results__result__legacy__listed_count","raw_value__core__user_results__result__legacy__location","raw_value__core__user_results__result__legacy__media_count","raw_value__core__user_results__result__legacy__name","raw_value__core__user_results__result__legacy__normal_followers_count","raw_value__core__user_results__result__legacy__pinned_tweet_ids_str__-","raw_value__core__user_results__result__legacy__profile_banner_extensions__mediaColor__r__ok__palette__percentage","raw_value__core__user_results__result__legacy__profile_banner_extensions__mediaColor__r__ok__palette__rgb__blue","raw_value__core__user_results__result__legacy__profile_banner_extensions__mediaColor__r__ok__palette__rgb__green","raw_value__core__user_results__result__legacy__profile_banner_extensions__mediaColor__r__ok__palette__rgb__red","raw_value__core__user_results__result__legacy__profile_banner_url","raw_value__core__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__percentage","raw_value__core__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__rgb__blue","raw_value__core__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__rgb__green","raw_value__core__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__rgb__red","raw_value__core__user_results__result__legacy__profile_image_url_https","raw_value__core__user_results__result__legacy__profile_interstitial_type","raw_value__core__user_results__result__legacy__protected","raw_value__core__user_results__result__legacy__screen_name","raw_value__core__user_results__result__legacy__statuses_count","raw_value__core__user_results__result__legacy__translator_type","raw_value__core__user_results__result__legacy__url","raw_value__core__user_results__result__legacy__verified","raw_value__core__user_results__result__professional__rest_id","raw_value__core__user_results__result__professional__professional_type","raw_value__core__user_results__result__professional__category__id","raw_value__core__user_results__result__professional__category__name","raw_value__core__user_results__result__super_follow_eligible","raw_value__core__user_results__result__super_followed_by","raw_value__core__user_results__result__super_following","raw_value__legacy__created_at","raw_value__legacy__conversation_id_str","raw_value__legacy__display_text_range__001","raw_value__legacy__display_text_range__002","raw_value__legacy__entities__user_mentions__id_str","raw_value__legacy__entities__user_mentions__name","raw_value__legacy__entities__user_mentions__screen_name","raw_value__legacy__entities__user_mentions__indices__001","raw_value__legacy__entities__user_mentions__indices__002","raw_value__legacy__entities__media__display_url","raw_value__legacy__entities__media__expanded_url","raw_value__legacy__entities__media__id_str","raw_value__legacy__entities__media__indices__001","raw_value__legacy__entities__media__indices__002","raw_value__legacy__entities__media__media_url_https","raw_value__legacy__entities__media__source_status_id_str","raw_value__legacy__entities__media__source_user_id_str","raw_value__legacy__entities__media__type","raw_value__legacy__entities__media__url","raw_value__legacy__entities__media__features__|","raw_value__legacy__entities__media__features__|__faces__x","raw_value__legacy__entities__media__features__|__faces__y","raw_value__legacy__entities__media__features__|__faces__h","raw_value__legacy__entities__media__features__|__faces__w","raw_value__legacy__entities__media__sizes__|","raw_value__legacy__entities__media__sizes__|__h","raw_value__legacy__entities__media__sizes__|__w","raw_value__legacy__entities__media__sizes__|__resize","raw_value__legacy__entities__media__original_info__height","raw_value__legacy__entities__media__original_info__width","raw_value__legacy__entities__media__original_info__focus_rects__x","raw_value__legacy__entities__media__original_info__focus_rects__y","raw_value__legacy__entities__media__original_info__focus_rects__w","raw_value__legacy__entities__media__original_info__focus_rects__h","raw_value__legacy__extended_entities__media__display_url","raw_value__legacy__extended_entities__media__expanded_url","raw_value__legacy__extended_entities__media__id_str","raw_value__legacy__extended_entities__media__indices__001","raw_value__legacy__extended_entities__media__indices__002","raw_value__legacy__extended_entities__media__media_key","raw_value__legacy__extended_entities__media__media_url_https","raw_value__legacy__extended_entities__media__source_status_id_str","raw_value__legacy__extended_entities__media__source_user_id_str","raw_value__legacy__extended_entities__media__type","raw_value__legacy__extended_entities__media__url","raw_value__legacy__extended_entities__media__additional_media_info__monetizable","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result_____typename","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__id","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__rest_id","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__created_at","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__default_profile","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__default_profile_image","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__description","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__fast_followers_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__favourites_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__followers_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__friends_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__has_custom_timelines","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__is_translator","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__listed_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__location","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__media_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__name","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__normal_followers_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__percentage","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__rgb__blue","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__rgb__green","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__rgb__red","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__profile_image_url_https","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__profile_interstitial_type","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__protected","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__screen_name","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__statuses_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__translator_type","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__verified","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__super_follow_eligible","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__super_followed_by","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__super_following","raw_value__legacy__extended_entities__media__ext_media_color__palette__percentage","raw_value__legacy__extended_entities__media__ext_media_color__palette__rgb__blue","raw_value__legacy__extended_entities__media__ext_media_color__palette__rgb__green","raw_value__legacy__extended_entities__media__ext_media_color__palette__rgb__red","raw_value__legacy__extended_entities__media__mediaStats__viewCount","raw_value__legacy__extended_entities__media__ext_media_availability__status","raw_value__legacy__extended_entities__media__features__|","raw_value__legacy__extended_entities__media__features__|__faces__x","raw_value__legacy__extended_entities__media__features__|__faces__y","raw_value__legacy__extended_entities__media__features__|__faces__h","raw_value__legacy__extended_entities__media__features__|__faces__w","raw_value__legacy__extended_entities__media__sizes__|","raw_value__legacy__extended_entities__media__sizes__|__h","raw_value__legacy__extended_entities__media__sizes__|__w","raw_value__legacy__extended_entities__media__sizes__|__resize","raw_value__legacy__extended_entities__media__video_info__variants__bitrate","raw_value__legacy__extended_entities__media__original_info__height","raw_value__legacy__extended_entities__media__original_info__width","raw_value__legacy__extended_entities__media__video_info__aspect_ratio__001","raw_value__legacy__extended_entities__media__video_info__aspect_ratio__002","raw_value__legacy__extended_entities__media__video_info__duration_millis","raw_value__legacy__extended_entities__media__video_info__variants__content_type","raw_value__legacy__extended_entities__media__video_info__variants__url","raw_value__legacy__extended_entities__media__original_info__focus_rects__x","raw_value__legacy__extended_entities__media__original_info__focus_rects__y","raw_value__legacy__extended_entities__media__original_info__focus_rects__w","raw_value__legacy__extended_entities__media__original_info__focus_rects__h","raw_value__legacy__favorite_count","raw_value__legacy__favorited","raw_value__legacy__full_text","raw_value__legacy__in_reply_to_screen_name","raw_value__legacy__in_reply_to_status_id_str","raw_value__legacy__in_reply_to_user_id_str","raw_value__legacy__is_quote_status","raw_value__legacy__lang","raw_value__legacy__place__bounding_box__coordinates__001","raw_value__legacy__place__bounding_box__coordinates__002","raw_value__legacy__place__bounding_box__type","raw_value__legacy__place__country","raw_value__legacy__place__country_code","raw_value__legacy__place__full_name","raw_value__legacy__place__name","raw_value__legacy__place__id","raw_value__legacy__place__place_type","raw_value__legacy__place__url","raw_value__legacy__possibly_sensitive","raw_value__legacy__possibly_sensitive_editable","raw_value__legacy__quote_count","raw_value__legacy__reply_count","raw_value__legacy__retweet_count","raw_value__legacy__retweeted","raw_value__legacy__source","raw_value__legacy__user_id_str","raw_value__legacy__id_str"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.51","185","196","189","","2.95","5","60","215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UserTweetRaw","2022-12-13T18:09:35.999332+07:00","Tweet","1575356204737789952","False","User","VXNlcjo0MzgzMTQ2Mzg=","438314638","Fri Dec 16 12:53:32 +0000 2011","False","False","☸","","","","","","","","","","","0","323","618","627","True","False","0","","187","daien","618","1502586330379096064","69.64","19","23","30","https://pbs.twimg.com/profile_banners/438314638/1668975750","39.31","35","45","61","https://pbs.twimg.com/profile_images/1587522391596761088/5gIUFbRw_normal.jpg","","False","daien___","26260","none","","False","","","","","False","False","False","Thu Sep 29 05:26:02 +0000 2022","1575282529426444291","11","90","1156756781596495872","Regista","registaco","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","False","@registaco oalah denmark ngomong human rights human rights, kamu lho gak ramah sama migran","registaco","1575282529426444291","1156756781596495872","False","in","","","","","","","","","","","","","0","1","0","False","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","438314638","1575356204737789952"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.55","110","120","137","","35.31","127","182","220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.16","105","103","111","","8.87","187","191","195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.69","186","197","209","","7.37","53","79","111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","21","41","36","","3.22","217","195","160","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UserTweetRaw","2022-12-13T18:09:36.774997+07:00","Tweet","1575357929057767424","False","User","VXNlcjoxNjE1MzU5NTE4","1615359518","Tue Jul 23 14:10:04 +0000 2013","False","False","","","","","","","","","","","","0","118","356","74","True","False","1","","20","mobidick","356","","","","","","","37.07","118","49","27","https://pbs.twimg.com/profile_images/1600147484042330112/8u1wwMQM_normal.jpg","","False","bihuntogesayur","1191","none","","False","","","","","False","False","False","Thu Sep 29 05:32:53 +0000 2022","1575282529426444291","11","207","1156756781596495872","Regista","registaco","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","False","@registaco Gw bingung juga sih, menyuarakan kampanye tapi masih ikut serta dalam eventnya. Kalau bener gitu yaudah cabut aja dr pildun, liat reaksi negara lain yg protes juga bakal lanjut apa cabut juga tuh?","registaco","1575282529426444291","1156756781596495872","False","in","","","","","","","","","","","","","0","2","0","False","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1615359518","1575357929057767424"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.47","255","255","255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.14","59","37","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.2","192","132","98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89","172","190","232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UserTweetRaw","2022-12-13T18:09:36.774997+07:00","Tweet","1575392668540145664","False","User","VXNlcjo3Njg1OTY4OTY5MDY1MjI2MjQ=","768596896906522624","Wed Aug 24 23:52:35 +0000 2016","True","False","League of Legend Enthusiast // LFC Matured Fans // Boston Sports Fan","","","","","","","","","","","0","1467","18","450","True","False","0","Surabaya","25","kenarc","18","1550010776479739906","50.76","37","18","23","https://pbs.twimg.com/profile_banners/768596896906522624/1659875567","77.61","179","179","179","https://pbs.twimg.com/profile_images/1448465167839236098/iC67Tyoi_normal.jpg","","False","ginger_arc","1045","none","","False","","","","","False","False","False","Thu Sep 29 07:50:56 +0000 2022","1575282529426444291","11","21","1156756781596495872","Regista","registaco","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","False","@registaco ya gpp min","registaco","1575282529426444291","1156756781596495872","False","in","","","","","","","","","","","","","0","0","0","False","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","768596896906522624","1575392668540145664"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.43","75","25","25","","22.39","140","140","140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.77","35","45","62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.67","188","216","229","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","126","28","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UserTweetRaw","2022-12-13T18:09:38.392279+07:00","Tweet","1575314929938096128","False","User","VXNlcjoxMzQxNDI1OTQyNTU2NTk4Mjcz","1341425942556598273","Tue Dec 22 16:53:27 +0000 2020","True","False","@froggy906 second acc","","","","","","","","","","","0","12440","30","346","True","False","0","","341","froggy907","30","1435181105347399680","","","","","","46.69","45","89","128","https://pbs.twimg.com/profile_images/1348596850178236417/Anm0oaAg_normal.jpg","","False","froggy9071","7036","none","","False","","","","","False","False","False","Thu Sep 29 02:42:01 +0000 2022","1575282529426444291","11","97","1156756781596495872","Regista","registaco","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","False","@registaco Protes gimmick yg gak bakal punya pengaruh apa2, kalo mau ya sekalian boikot pildunnya","registaco","1575282529426444291","1156756781596495872","False","in","","","","","","","","","","","","","0","0","0","False","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1341425942556598273","1575314929938096128"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.71","110","172","207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.43","34","45","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.45","33","89","160","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.79","57","112","122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UserTweetRaw","2022-12-13T18:09:38.392279+07:00","Tweet","1575315277407211521","False","User","VXNlcjoxMTYyMjIxMTY5","1162221169","Sat Feb 09 07:04:39 +0000 2013","False","False","You are who you choose to be....","","","","","","","","","","","0","361","264","194","True","False","1","","535","Puput Tri Handoko","264","","69.86","205","191","172","https://pbs.twimg.com/profile_banners/1162221169/1644077700","25.97","10","21","40","https://pbs.twimg.com/profile_images/909133138223276032/H1Bu4hMb_normal.jpg","","False","Buang_waktu_","10924","none","","False","","","","","False","False","False","Thu Sep 29 02:43:24 +0000 2022","1575282529426444291","11","65","1156756781596495872","Regista","registaco","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","False","@registaco Ketika negara dari benua standar ganda protes huhehehe","registaco","1575282529426444291","1156756781596495872","False","in","","","","","","","","","","","","","0","0","0","False","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1162221169","1575315277407211521"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","104","89","71","","22.68","123","152","184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.56","146","124","99","","12.99","21","45","94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.6","70","137","186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.97","8","24","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UserTweetRaw","2022-12-13T18:09:38.407620+07:00","Tweet","1575315976190853120","False","User","VXNlcjo1MDA4MjI0NzM=","500822473","Thu Feb 23 14:11:26 +0000 2012","False","False","Football Enthusiast ⚽ / FC Barcelona","","","","","","","","","","","0","630","327","286","True","False","9","Denpasar Selatan, Indonesia","1639","ℍ𝔼𝕀𝕊𝔼ℕ𝔹𝔼ℝ𝔾","327","1477136463418384387","55.09","51","220","246","https://pbs.twimg.com/profile_banners/500822473/1592574478","91.2","4","6","6","https://pbs.twimg.com/profile_images/1575108956653244416/B4LqkNNs_normal.jpg","","False","Indrovertt","62161","none","","False","","","","","False","False","False","Thu Sep 29 02:46:11 +0000 2022","1575282529426444291","11","38","1156756781596495872","Regista","registaco","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","False","@registaco Human right tai kucing lah.","registaco","1575282529426444291","1156756781596495872","False","in","","","","","","","","","","","","","0","0","0","False","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","500822473","1575315976190853120"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.91","41","115","162","","7.18","130","137","141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.98","19","24","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.1","30","64","91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.01","39","159","216","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UserTweetRaw","2022-12-13T18:09:38.966535+07:00","Tweet","1575316514613645312","False","User","VXNlcjoyODc1NzkxMTI=","287579112","Mon Apr 25 08:19:59 +0000 2011","False","False","","","","","","","","","","","","0","620","400","453","True","False","27","","468","ridho ४","400","1501893051186577413","96.04","100","111","104","https://pbs.twimg.com/profile_banners/287579112/1652276718","55.4","172","171","181","https://pbs.twimg.com/profile_images/1524387307343998977/zheCbGO6_normal.jpg","","False","ridhopawenang","14742","none","","False","","","","","False","False","False","Thu Sep 29 02:48:19 +0000 2022","1575282529426444291","11","22","1156756781596495872","Regista","registaco","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","False","@registaco pretty cool","registaco","1575282529426444291","1156756781596495872","False","en","","","","","","","","","","","","","0","0","0","False","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","287579112","1575316514613645312"
